,id,name,year_published,min_players,max_players,primary_publisher,mechanics,num_user_ratings,average_user_rating,rank,num_mechs
1913,y1Umv3Jc3w,The Isle of Cats,2019,1.0,4.0,,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': '9YdRn9J9oZ', 'url': 'https://www.boardgameatlas.com/mechanic/9YdRn9J9oZ/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",30,4.299999999999999,324,4
1914,0WNFgoI5HG,Point Salad,2019,2.0,6.0,,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}]",59,3.576271186440678,340,2
1915,BgXeKFHwhz,On Mars,2019,2.0,4.0,Eagle-Gryphon Games,"[{'id': '05zCZoLvQJ', 'url': 'https://www.boardgameatlas.com/mechanic/05zCZoLvQJ/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'BbTMRkwL0b', 'url': 'https://www.boardgameatlas.com/mechanic/BbTMRkwL0b/undefined'}, {'id': 'MEAoOygZsA', 'url': 'https://www.boardgameatlas.com/mechanic/MEAoOygZsA/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}, {'id': 'zzsE4jtI1b', 'url': 'https://www.boardgameatlas.com/mechanic/zzsE4jtI1b/undefined'}]",29,4.275862068965517,364,6
1916,E2upodPoNQ,Imperial Settlers: Empires of the North,2019,1.0,4.0,,"[{'id': 'Bc7R8pLoGk', 'url': 'https://www.boardgameatlas.com/mechanic/Bc7R8pLoGk/undefined'}, {'id': 'ebJKldFVeS', 'url': 'https://www.boardgameatlas.com/mechanic/ebJKldFVeS/undefined'}, {'id': 'yu3eas6v7A', 'url': 'https://www.boardgameatlas.com/mechanic/yu3eas6v7A/undefined'}, {'id': 'FA6HjbhdNW', 'url': 'https://www.boardgameatlas.com/mechanic/FA6HjbhdNW/undefined'}, {'id': 'u9IJEE1QBN', 'url': 'https://www.boardgameatlas.com/mechanic/u9IJEE1QBN/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",24,3.7916666666666665,374,6
1917,FF9LOE0rRE,Star Wars: Outer Rim,2019,1.0,4.0,,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': 'BbTMRkwL0b', 'url': 'https://www.boardgameatlas.com/mechanic/BbTMRkwL0b/undefined'}]",36,3.666666666666666,397,3
1918,spJbVdlGEi,Wavelength,2019,2.0,20.0,,"[{'id': '3tuJiW3pps', 'url': 'https://www.boardgameatlas.com/mechanic/3tuJiW3pps/undefined'}]",40,3.8363636363636355,417,1
1919,9CSmAJHQ2i,Villagers,2019,1.0,5.0,,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}]",49,3.5102040816326534,439,2
1920,sB38SAzUdj,Aeon's End: Legacy,2019,1.0,4.0,Indie Boards and Cards,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}, {'id': 'vZsDDAdOoe', 'url': 'https://www.boardgameatlas.com/mechanic/vZsDDAdOoe/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'zzsE4jtI1b', 'url': 'https://www.boardgameatlas.com/mechanic/zzsE4jtI1b/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",32,4.03125,444,6
1921,xc8SQv6LCk,Pipeline,2019,2.0,4.0,,"[{'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}, {'id': 'ohABM4GjbC', 'url': 'https://www.boardgameatlas.com/mechanic/ohABM4GjbC/undefined'}]",31,3.6774193548387095,472,2
1922,5n5G4CNXuZ,Wingspan: European Expansion,2019,1.0,5.0,Stonemaier Games,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}]",22,4.318181818181818,481,4
1923,yzgDrh4MAy,Escape Plan,2019,1.0,5.0,Eagle-Gryphon Games,"[{'id': 'oeg6wN9Eoc', 'url': 'https://www.boardgameatlas.com/mechanic/oeg6wN9Eoc/undefined'}, {'id': '3te2oybNR4', 'url': 'https://www.boardgameatlas.com/mechanic/3te2oybNR4/undefined'}, {'id': 'bgGxE0pI2B', 'url': 'https://www.boardgameatlas.com/mechanic/bgGxE0pI2B/undefined'}, {'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",36,3.8333333333333335,498,7
1924,t8ViKyjm4H,Black Angel,2019,1.0,4.0,Pearl Games,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}]",25,3.6399999999999997,567,1
1925,jOr4mS1C4H,QE,2019,3.0,5.0,,[],24,3.791666666666667,579,0
1926,TxsyDyZ2TT,Twice As Clever,2019,1.0,4.0,Schmidt Spiele,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}]",31,3.774193548387097,649,1
1927,BAXA5JGFHz,On Tour,2019,1.0,4.0,BoardGameTables.com,[],29,3.448275862068966,652,0
1928,kan5kAKNyY,Call to Adventure,2019,2.0,4.0,Brotherwise Games,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': 'GUoWg3Mfh5', 'url': 'https://www.boardgameatlas.com/mechanic/GUoWg3Mfh5/undefined'}]",31,3.6129032258064515,657,3
1929,sHZuFrrs8U,Silver & Gold,2019,2.0,4.0,,[],31,3.5161290322580645,683,0
1930,lQ81luXhHD,The Taverns of Tiefenthal,2019,2.0,4.0,Schmidt Spiele,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}]",27,3.740740740740741,697,1
1931,Gg1qvsXUtN,Draftosaurus,2019,2.0,5.0,,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}]",26,3.615384615384615,743,3
1932,ObFBe4WGSi,Fantastic Factories,2019,1.0,5.0,,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'DEvPj5twid', 'url': 'https://www.boardgameatlas.com/mechanic/DEvPj5twid/undefined'}, {'id': 'fBOTEBUAmV', 'url': 'https://www.boardgameatlas.com/mechanic/fBOTEBUAmV/undefined'}, {'id': 'B30dz3Ljjx', 'url': 'https://www.boardgameatlas.com/mechanic/B30dz3Ljjx/undefined'}]",26,3.538461538461538,759,6
1933,TPgmEwDgyX,Ecos: First Continent,2019,2.0,6.0,,"[{'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",21,3.5714285714285707,810,3
1934,JdJsDvrLTT,Sushi Roll,2019,2.0,5.0,Gamewright,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}]",22,3.3636363636363633,970,1
1935,Gdr8VmMeX6,Letter Jam,2019,2.0,6.0,,"[{'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}]",21,3.5238095238095237,997,1
1936,gvhGefZQBd,Dune,2019,2.0,6.0,,"[{'id': '9NBcz45nN7', 'url': 'https://www.boardgameatlas.com/mechanic/9NBcz45nN7/undefined'}, {'id': 'AZxlPpi5oq', 'url': 'https://www.boardgameatlas.com/mechanic/AZxlPpi5oq/undefined'}, {'id': 'ZX3hYcF9H7', 'url': 'https://www.boardgameatlas.com/mechanic/ZX3hYcF9H7/undefined'}, {'id': 'jMwUJLemr6', 'url': 'https://www.boardgameatlas.com/mechanic/jMwUJLemr6/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",18,4.166666666666666,9999999,5
1937,TKXdQJuISY,Watergate,2019,2.0,2.0,Frosted Games,[],16,4.125,9999999,0
1938,tFdg8NYGc5,Oceans,2019,2.0,5.0,North Star Games,"[{'id': 'yu3eas6v7A', 'url': 'https://www.boardgameatlas.com/mechanic/yu3eas6v7A/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'u9IJEE1QBN', 'url': 'https://www.boardgameatlas.com/mechanic/u9IJEE1QBN/undefined'}]",17,4.0588235294117645,9999999,3
1939,wWw6tMr6d0,Undaunted: Normandy,2019,2.0,2.0,Osprey Games,"[{'id': 'vZsDDAdOoe', 'url': 'https://www.boardgameatlas.com/mechanic/vZsDDAdOoe/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}]",12,4.0,9999999,2
1940,CLJl07t8UK,City of the Big Shoulders,2019,2.0,4.0,,"[{'id': 'jbLrZb1xIb', 'url': 'https://www.boardgameatlas.com/mechanic/jbLrZb1xIb/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}, {'id': 'fBOTEBUAmV', 'url': 'https://www.boardgameatlas.com/mechanic/fBOTEBUAmV/undefined'}]",10,3.6999999999999997,9999999,4
1941,494paFA7qy,Barrage,2019,1.0,4.0,Cranio Creations,"[{'id': 'PGjmKGi26h', 'url': 'https://www.boardgameatlas.com/mechanic/PGjmKGi26h/undefined'}, {'id': 'amcImLdOmD', 'url': 'https://www.boardgameatlas.com/mechanic/amcImLdOmD/undefined'}, {'id': 'hUn7uJHrYm', 'url': 'https://www.boardgameatlas.com/mechanic/hUn7uJHrYm/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': 'Pn9PAvCVrW', 'url': 'https://www.boardgameatlas.com/mechanic/Pn9PAvCVrW/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}, {'id': 'fBOTEBUAmV', 'url': 'https://www.boardgameatlas.com/mechanic/fBOTEBUAmV/undefined'}, {'id': 'ohABM4GjbC', 'url': 'https://www.boardgameatlas.com/mechanic/ohABM4GjbC/undefined'}]",17,4.0588235294117645,9999999,8
1942,kyMxOt5ILZ,Cloudspire,2019,1.0,4.0,Chip Theory Games,"[{'id': 'PGjmKGi26h', 'url': 'https://www.boardgameatlas.com/mechanic/PGjmKGi26h/undefined'}, {'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': 'RwgEONzIzc', 'url': 'https://www.boardgameatlas.com/mechanic/RwgEONzIzc/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",10,3.5,9999999,7
1943,Gw0BOQtyCL,Ice Team,2019,2.0,2.0,The Flying Games,"[{'id': 'qu5BcGjAzk', 'url': 'https://www.boardgameatlas.com/mechanic/qu5BcGjAzk/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}]",1,0.0,9999999,2
1944,VcaSEXUW1K,Jaws,2019,2.0,4.0,,"[{'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'GNtouC8NLm', 'url': 'https://www.boardgameatlas.com/mechanic/GNtouC8NLm/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",16,3.8125,9999999,3
1945,jbFtOrTi1u,It's a Wonderful World,2019,1.0,5.0,La Boîte de Jeu,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'u9IJEE1QBN', 'url': 'https://www.boardgameatlas.com/mechanic/u9IJEE1QBN/undefined'}]",19,3.473684210526316,9999999,2
1946,WEAJIzhHXK,DinoGenics,2019,2.0,5.0,Ninth Haven Games,"[{'id': 'fBOTEBUAmV', 'url': 'https://www.boardgameatlas.com/mechanic/fBOTEBUAmV/undefined'}]",8,3.5,9999999,1
1947,llEcYsjSgM,Set a Watch,2019,1.0,4.0,Rock Manor Games,"[{'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}]",14,3.571428571428571,9999999,1
1948,e5oNsUTHxz,Batman: Gotham City Chronicles,2019,2.0,4.0,Monolith,"[{'id': 'PGjmKGi26h', 'url': 'https://www.boardgameatlas.com/mechanic/PGjmKGi26h/undefined'}, {'id': 'oeg6wN9Eoc', 'url': 'https://www.boardgameatlas.com/mechanic/oeg6wN9Eoc/undefined'}, {'id': 'bgGxE0pI2B', 'url': 'https://www.boardgameatlas.com/mechanic/bgGxE0pI2B/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'GNtouC8NLm', 'url': 'https://www.boardgameatlas.com/mechanic/GNtouC8NLm/undefined'}, {'id': 'zzsE4jtI1b', 'url': 'https://www.boardgameatlas.com/mechanic/zzsE4jtI1b/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",10,3.6999999999999997,9999999,7
1949,9X2H6PiVlm,Blood on the Clocktower,2019,5.0,20.0,The Pandemonium Institute,"[{'id': 'GNtouC8NLm', 'url': 'https://www.boardgameatlas.com/mechanic/GNtouC8NLm/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}, {'id': 'JYYdBW6UCE', 'url': 'https://www.boardgameatlas.com/mechanic/JYYdBW6UCE/undefined'}]",2,0.0,9999999,3
1950,FOSGJc9FkK,Second Chance,2019,1.0,6.0,,[],17,3.411764705882353,9999999,0
1951,s8wSChmBTN,Azul: Summer Pavilion,2019,2.0,4.0,Next Move Games,"[{'id': '9YdRn9J9oZ', 'url': 'https://www.boardgameatlas.com/mechanic/9YdRn9J9oZ/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}]",16,3.9999999999999996,9999999,2
1952,HsvPjAZACv,Aerion,2019,1.0,2.0,"Z-Man Games, Inc.","[{'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}]",13,3.9615384615384617,9999999,2
1953,q4uwSQ7wtF,Bosk,2019,2.0,4.0,Floodgate Games,"[{'id': '05zCZoLvQJ', 'url': 'https://www.boardgameatlas.com/mechanic/05zCZoLvQJ/undefined'}, {'id': 'qu5BcGjAzk', 'url': 'https://www.boardgameatlas.com/mechanic/qu5BcGjAzk/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}]",10,3.5,9999999,3
1954,NcxqD8yFuL,Century: A New World,2019,2.0,4.0,Plan B Games,"[{'id': 'fBOTEBUAmV', 'url': 'https://www.boardgameatlas.com/mechanic/fBOTEBUAmV/undefined'}]",20,3.6666666666666665,9999999,1
1955,aYwTKeDQSD,Pax Transhumanity,2019,2.0,4.0,Sierra Madre Games,"[{'id': 'fBOTEBUAmV', 'url': 'https://www.boardgameatlas.com/mechanic/fBOTEBUAmV/undefined'}]",4,0.0,9999999,1
1956,cJFWQXpQV2,Cthulhu: Death May Die,2019,1.0,5.0,CMON Limited,"[{'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",19,4.105263157894737,9999999,2
1957,1e63ywInZ4,Village Pillage,2019,2.0,5.0,Jellybean Games,"[{'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'DEvPj5twid', 'url': 'https://www.boardgameatlas.com/mechanic/DEvPj5twid/undefined'}]",14,3.5,9999999,2
1958,xMG3oZu8E7,Edge of Darkness,2019,2.0,4.0,Alderac Entertainment Group,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'vZsDDAdOoe', 'url': 'https://www.boardgameatlas.com/mechanic/vZsDDAdOoe/undefined'}, {'id': 'fBOTEBUAmV', 'url': 'https://www.boardgameatlas.com/mechanic/fBOTEBUAmV/undefined'}]",11,3.272727272727273,9999999,3
1959,hit2aBoUSa,Last Bastion,2019,1.0,4.0,Repos Production,"[{'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'qu5BcGjAzk', 'url': 'https://www.boardgameatlas.com/mechanic/qu5BcGjAzk/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",5,0.0,9999999,5
1960,W8F5hJjBZa,Sabotage,2019,2.0,4.0,Fowers Games,"[{'id': 'Bc7R8pLoGk', 'url': 'https://www.boardgameatlas.com/mechanic/Bc7R8pLoGk/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'qu5BcGjAzk', 'url': 'https://www.boardgameatlas.com/mechanic/qu5BcGjAzk/undefined'}, {'id': 'aQZ40lKv8O', 'url': 'https://www.boardgameatlas.com/mechanic/aQZ40lKv8O/undefined'}, {'id': '9jnCsVuRat', 'url': 'https://www.boardgameatlas.com/mechanic/9jnCsVuRat/undefined'}]",10,3.6999999999999993,9999999,5
1961,JsrWCok3Fp,Shobu,2019,2.0,2.0,,"[{'id': 'qu5BcGjAzk', 'url': 'https://www.boardgameatlas.com/mechanic/qu5BcGjAzk/undefined'}]",9,3.4444444444444446,9999999,1
1962,Ng8axrgiuJ,Llama,2019,2.0,6.0,,[],16,3.0625,9999999,0
1963,3iWLTLRZeP,Circadians: First Light,2019,1.0,4.0,Garphill Games,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}, {'id': 'fBOTEBUAmV', 'url': 'https://www.boardgameatlas.com/mechanic/fBOTEBUAmV/undefined'}]",8,3.8749999999999996,9999999,4
1964,NHwyTtPl00,Aeon's End: The New Age,2019,1.0,4.0,,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'zzsE4jtI1b', 'url': 'https://www.boardgameatlas.com/mechanic/zzsE4jtI1b/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",8,4.5,9999999,5
1965,7Vprzij3Yi,Hadara,2019,2.0,5.0,,"[{'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}]",20,3.5999999999999996,9999999,1
1966,siLJ5aQ27t,Nova Luna,2019,1.0,4.0,,"[{'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",10,3.9,9999999,1
1967,ZChbvsZh3G,Obscurio,2019,2.0,8.0,,"[{'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}, {'id': 'Voqy2dgrIM', 'url': 'https://www.boardgameatlas.com/mechanic/Voqy2dgrIM/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}, {'id': 'JYYdBW6UCE', 'url': 'https://www.boardgameatlas.com/mechanic/JYYdBW6UCE/undefined'}]",11,3.181818181818182,9999999,4
1968,lxW7Nt2yCa,Comanauts,2019,2.0,4.0,,"[{'id': 'xuphiSlrxI', 'url': 'https://www.boardgameatlas.com/mechanic/xuphiSlrxI/undefined'}, {'id': '9mNukNBxfZ', 'url': 'https://www.boardgameatlas.com/mechanic/9mNukNBxfZ/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'gcltnDjSRQ', 'url': 'https://www.boardgameatlas.com/mechanic/gcltnDjSRQ/undefined'}, {'id': 'GUoWg3Mfh5', 'url': 'https://www.boardgameatlas.com/mechanic/GUoWg3Mfh5/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",6,4.0,9999999,6
1969,XUwG43DjZg,Museum,2019,2.0,4.0,Holy Grail Games,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': 'AVY6EvSQTP', 'url': 'https://www.boardgameatlas.com/mechanic/AVY6EvSQTP/undefined'}]",14,3.3571428571428577,9999999,3
1970,iTgQBGTiuA,Cooper Island,2019,2.0,4.0,,"[{'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}, {'id': 'fBOTEBUAmV', 'url': 'https://www.boardgameatlas.com/mechanic/fBOTEBUAmV/undefined'}]",12,3.5833333333333335,9999999,2
1971,EVdzs7V1GL,Detective: City of Angels,2019,1.0,5.0,Van Ryder Games,"[{'id': 'oeg6wN9Eoc', 'url': 'https://www.boardgameatlas.com/mechanic/oeg6wN9Eoc/undefined'}, {'id': 'bgGxE0pI2B', 'url': 'https://www.boardgameatlas.com/mechanic/bgGxE0pI2B/undefined'}, {'id': 'cXd5KaXXZo', 'url': 'https://www.boardgameatlas.com/mechanic/cXd5KaXXZo/undefined'}]",15,4.133333333333333,9999999,3
1972,PsqYWmQnFb,Empyreal: Spells & Steam,2019,2.0,6.0,Level 99 Games,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': 'BbTMRkwL0b', 'url': 'https://www.boardgameatlas.com/mechanic/BbTMRkwL0b/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}, {'id': 'ohABM4GjbC', 'url': 'https://www.boardgameatlas.com/mechanic/ohABM4GjbC/undefined'}]",9,4.0,9999999,5
1973,RcvHHly3SS,In the Hall of the Mountain King,2019,2.0,5.0,Burnt Island Games,"[{'id': '05zCZoLvQJ', 'url': 'https://www.boardgameatlas.com/mechanic/05zCZoLvQJ/undefined'}, {'id': 'qu5BcGjAzk', 'url': 'https://www.boardgameatlas.com/mechanic/qu5BcGjAzk/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': 'BbTMRkwL0b', 'url': 'https://www.boardgameatlas.com/mechanic/BbTMRkwL0b/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}, {'id': 'ohABM4GjbC', 'url': 'https://www.boardgameatlas.com/mechanic/ohABM4GjbC/undefined'}]",12,4.166666666666667,9999999,6
